OBJECTID,Facility ID,Name,Address,City,County,State,Zip Code,Latitude,Longitude,Coordinate Source,Address Match Type,Open USTs,Closed USTs,Temporarily Out of Service USTs,Estimated Population within 1500ft,Estimated Private Domestic Wells within 1500ft,Within 100-year Floodplain,Land Use,Within Source Water Protection Area (SPA),SPA Public Water System and Facility ID,SPA Water Type,SPA Facility Type,SPA HUC12,Within Groundwater Wellhead Protection Area (WHPA),WHPA Public Water System and Facility ID,WHPA Water Type,WHPA Facility Type,WHPA HUC12,Facility Status,Date_of_Last_Inspection,EPA Region,Tribe,QA,x,y
16522,AK2620,Carl J. Congdon,3708 University Ave,Fairbanks,,Alaska,99709,64.81453722,-147.8405788,Geocode,StreetAddress,0,1,0,1,1,,,No,,,,,No,,,,,Closed UST(s),,10,,,-16457537.9506,9559688.496
16523,AK1134,Carl W. Lind,Space #142 Lake Spenard,Anchorage,,Alaska,99517,61.1888172,-149.9354949,Geocode,Postal,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16690742.9441,8669307.9043
16524,AK1245,Carlile / K&W Bulk Facility,1011 Deere St,Fairbanks,,Alaska,99709,64.854027,-147.7772325,Geocode,PointAddress,0,2,0,178,1,,,No,,,,,No,,,,,Closed UST(s),,10,,,-16450486.2727,9570026.2008
16525,AK2697,Carlile Enterprises Inc.,1519 Ship Ave,Anchorage,,Alaska,99501,61.223544,-149.85396,Geocode,PointAddress,0,1,0,78,0,,,No,,,,,No,,,,,Closed UST(s),,10,,,-16681666.5206,8677333.8501
16526,AK1954,Carlile Transportaiton Gas Station,1651 E Second Ave,Anchorage,,Alaska,99501,61.220907,-149.8521915,Geocode,PointAddress,2,4,0,843,0,,,No,,,,,No,,,,,Open UST(s),,10,,,-16681469.652,8676724.0845
16527,AK1509,Carlson Enterprises,Mile 16.9 Kenai Spur RD,Kenai,,Alaska,99611,60.5570715,-151.2512351,Geocode,Postal,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16837210.4732,8524821.9057
16528,AK3571,Carrs - Safeway #1739,664 W Evergreen Ave,Palmer,,Alaska,99645,61.598358,-149.126751,Geocode,PointAddress,2,0,0,388,85,,,No,,,,,Yes,AK2227432_34256,GW,WL,190204021301,Open UST(s),,10,,,-16600713.985,8764528.3808
16529,AK3570,Carrs - Safeway #1805,1690 W Northern Lights Blvd,Anchorage,,Alaska,99517,61.195023,-149.9167305,Geocode,PointAddress,2,0,0,1139,7,,,No,,,,,Yes,AK2210566_33444,GW,WL,190204010508,Open UST(s),,10,,,-16688654.1007,8670741.5194
16530,AK3467,Carrs - Safeway #1813,1375 Huffman Park Dr,Anchorage,,Alaska,99515,61.110252,-149.8571415,Geocode,PointAddress,2,0,0,544,41,,,No,,,,,Yes,AK2213792_35314,GW,WL,190204010509,Open UST(s),,10,,,-16682020.6835,8651182.7557
16531,AK3458,Carrs - Safeway Fuel #2628,1717 Abbott Rd (physical location),Anchorage,,Alaska,99507,61.142454,-149.8469535,Geocode,PointAddress,2,0,0,468,51,,,No,,,,,Yes,AK2211122_35539,GW,WL,190204010502,Open UST(s),,10,,,-16680886.5605,8658606.3663
16532,AK3366,Carr's Fuel Center #1807,11409 Business Blvd,Eagle River,,Alaska,99577,61.324425,-149.5731105,Geocode,PointAddress,2,0,0,1235,61,,,No,,,,,Yes,AK2215524_34655,GW,WL,190204010306,Open UST(s),,10,,,-16650402.4972,8700699.487
16534,AK3367,Carr's Fuel Center #520,3411 Penland Parkway,Anchorage,,Alaska,99508,61.216038,-149.81706,Geocode,PointAddress,2,0,0,983,18,,,No,,,,,Yes,AK2211130_49050,GW,WL,190204010503,Open UST(s),,10,,,-16677558.8313,8675598.3377
16535,AK1022,Carson Turbo Helicopters,"Tanacross Airport, P.O. Box 401",Tok,,Alaska,99780,63.36000374,-143.3220078,Geocode,StreetName,0,2,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-15954532.9278,9189074.0164
16536,AK3317,Cascade Convenience Center,1211 Sawmill Creek Rd,Sitka,,Alaska,99835,57.04875,-135.3106215,Geocode,PointAddress,1,0,0,326,0,,,No,,,,,No,,,,,Open UST(s),,10,,,-15062709.4843,7770089.284
16537,AK2508,Cascade Liquor & Gas,2035-A Halibut Point Rd,Sitka,,Alaska,99835,57.07226342,-135.3685033,Geocode,StreetAddress,0,5,0,356,0,,,No,,,,,No,,,,,Closed UST(s),,10,,,-15069152.8568,7774903.0538
16539,AK132,Cascade Station,MI 93 Glenn HWY,Palmer,,Alaska,99645,61.663707,-149.0872307,Geocode,StreetName,0,3,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16596314.6053,8779838.6105
16541,AK3278,CBJ - Hagevig Fire Training Center,2701 Sherwood Ln,Juneau,,Alaska,99801,58.37192905,-134.6162391,Geocode,StreetAddress,0,2,0,42,7,,,No,,,,,No,,,,,Closed UST(s),,10,,,-14985411.1891,8045857.4296
16543,AK3276,CBJ - JD Wastewater Treatment Plant,1540 Thane RD,Juneau,,Alaska,99801,58.283244,-134.3797425,Geocode,PointAddress,0,1,0,0,0,,,No,,,,,No,,,,,Closed UST(s),,10,,,-14959084.508,8027055.1133
16546,AK3277,CBJ - Mendenhall Wastewater Treatment Plant,2009 Radcliffe Rd,Juneau,,Alaska,99801,58.361823,-134.5959135,Geocode,PointAddress,0,1,0,356,12,,,No,,,,,No,,,,,Closed UST(s),,10,,,-14983148.5537,8043712.44
16548,AK1539,C-Camp,Mile 3.0 Denali Park Rd PO Box 9,Denali National Park,,Alaska,99755,63.73069847,-148.8905811,Geocode,StreetName,0,3,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16574423.672,9281705.1998
16550,AK3195,Central Corps Redevelopment,920 Whitney RD,Anchorage,,Alaska,99501,61.224642,-149.865912,Geocode,PointAddress,0,1,0,63,0,,,No,,,,,No,,,,,Closed UST(s),,10,,,-16682997.0111,8677587.7607
16552,AK1211,Central Emergency Services; City Of Soldotna,231 S Binkley,Soldotna,,Alaska,99669,60.482889,-151.0724925,Geocode,PointAddress,0,4,0,269,65,,,No,,,,,Yes,AK2241012_35147,GW,WL,190203021806,Closed UST(s),,10,,,-16817312.938,8508041.5229
16553,AK2506,Central Motor Inn,Mile 125 Steese Hwy PO Box 30024,Central,,Alaska,99730,65.52398074,-145.2599138,Geocode,StreetName,0,2,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16170259.6369,9747763.6578
16554,AK2385,Central Peninsula General Hospital,250 Hospital Place,Soldotna,,Alaska,99669,60.493347,-151.0771905,Geocode,PointAddress,1,0,0,570,37,,,No,,,,,Yes,AK2241313_35301,GW,WL,190203021806,Open UST(s),,10,,,-16817835.9169,8510404.8393
16555,AK2290,Central Plumbing And Heating,212 E International Airport R,Anchorage,,Alaska,99518,61.173297,-149.879961,Geocode,PointAddress,0,1,0,290,11,,,No,,,,,Yes,AK2211164_34556,GW,WL,190204010508,Closed UST(s),,10,,,-16684560.9386,8665723.7853
16556,AK1048,Central Station Alaska Fire Svc,"Central Station, BLM",Central,,Alaska,99730,65.5710209,-144.8177873,Geocode,Postal,0,3,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16121042.34,9760414.0532
16557,AK1165,Central Waterfront Dev,302 Mill ST,Ketchikan,,Alaska,99901,55.34063859,-131.6460908,Geocode,StreetAddress,0,2,0,614,0,,,No,,,,,No,,,,,Closed UST(s),,10,,,-14654775.7928,7428259.7751
16558,AK2925,Chandler Plumbing & Heating,129 Minnie ST,Fairbanks,,Alaska,99707,64.848618,-147.709314,Geocode,PointAddress,0,1,0,634,1,,,No,,,,,Yes,AK2310714_49251,GW,WL,190405060907,Closed UST(s),,10,,,-16442925.6199,9568609.3264
16559,AK780,"Channel Flying, Inc.",2601 Channel Dr,Juneau,,Alaska,99801,58.324266,-134.4606615,Geocode,PointAddress,0,2,0,15,0,,,No,,,,,No,,,,,Closed UST(s),,10,,,-14968092.3699,8035746.4164
16560,AK173,"Channel Marina, Inc",2591 Channel Dr,Juneau,,Alaska,99801,58.323987,-134.460162,Geocode,PointAddress,0,1,0,14,0,,,No,,,,,No,,,,,Closed UST(s),,10,,,-14968036.7658,8035687.2708
16561,AK309,Charles A. Nickerson,Tiedown #191 Lake Hood,Anchorage,,Alaska,99509,61.19585,-149.91576,Geocode,Postal,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16688546.0651,8670932.5878
16562,AK1153,Charles E. Hughes,Lake Hood Tiedown #184,Anchorage,,Alaska,99519,61.18393,-149.98643,Geocode,Postal,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16696413.0135,8668179.1005
16563,AK1008,Charles E. Tulin,Space 425 Lake Hood Tie Down,Anchorage,,Alaska,99501,61.2088249,-149.8625991,Geocode,Postal,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16682628.2208,8673930.9385
16564,AK2776,Charles Harned,"Lot 5, Big Lake Subdivision",Big Lake,,Alaska,99652,61.52643972,-150.0826505,Geocode,Postal,0,2,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16707124.2306,8747716.3541
16565,AK484,Charles P. Rees,1968 Hilton,Fairbanks,,Alaska,99701,64.838349,-147.761172,Geocode,PointAddress,0,1,0,351,0,,,No,,,,,Yes,AK2310730_47106,GW,WL,190405060907,Closed UST(s),,10,,,-16448698.4261,9565920.1707
16566,AK914,Charles Urann,Lake Hood Tiedown #415,Anchorage,,Alaska,99517,61.1888172,-149.9354949,Geocode,Postal,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16690742.9441,8669307.9043
16567,AK1777,Charlie's Sport Shop,King Salmon Airport,King Salmon,,Alaska,99613,58.68272,-156.66937,Geocode,POI,0,2,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-17440354.4913,8112124.2315
16568,AK2915,Charter North Hospital,2530 Debarr RD,Anchorage,,Alaska,99508,61.20792,-149.8335525,Geocode,PointAddress,0,1,0,812,0,,,No,,,,,Yes,AK2210419_33932,GW,WL,190204010503,Closed UST(s),,10,,,-16679394.768,8673721.7864
16569,AK2501,Chelatna Lake Lodge,3941 Float PLn Dr Lot 9 Block 17,Anchorage,,Alaska,99502,61.14232,-149.94975,Geocode,Postal,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16692329.8146,8658575.4593
16570,AK2739,Chena Hot Springs,MI 21 Chena Hot Springs,Fairbanks,,Alaska,99701,64.8372348,-147.7199405,Geocode,Postal,0,4,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16444108.5565,9565628.4554
16571,AK2817,Chena Hot Springs Resort,56.5 Mile Chena Hot Springs RD,Fairbanks,,Alaska,99709,64.88525428,-146.7202394,Geocode,StreetName,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16332822.3391,9578211.6861
16572,AK2708,Chena Marina Air Park,Chena Pump RD,Fairbanks,,Alaska,99707,64.81600634,-147.9055466,Geocode,StreetName,0,2,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16464770.133,9560072.8134
16594,AK1094,Chena Pump Box Boy,695 Chena Pump RD,Fairbanks,,Alaska,99701,64.83710969,-147.8802772,Geocode,StreetAddress,0,3,0,427,25,,,No,,,,,Yes,AK2310984_43580,GW,WL,190405060907,Closed UST(s),,10,,,-16461957.1563,9565595.7004
16595,AK458,Chena River Lakes Flood Control,3800 Laurance Rd,North Pole,,Alaska,99705,64.75653603,-147.2140335,Geocode,StreetAddress,0,2,0,12,4,,,No,,,,,Yes,AK2311435_48929,GW,WL,190405060901,Closed UST(s),,10,,,-16387791.2468,9544532.2773
16596,AK2738,Chena Valley Development,7785 Chena Hot Springs Rd,Fairbanks,,Alaska,99712,64.877472,-146.825172,Geocode,PointAddress,0,2,0,7,3,,,No,,,,,No,,,,,Closed UST(s),,10,,,-16344503.3827,9576170.8574
16597,AK196,Chester I. Lemberopolus,137 W 23RD AVE,Anchorage,,Alaska,99503,61.200513,-149.8843035,Geocode,PointAddress,0,1,0,1286,10,,,No,,,,,Yes,AK2213140_35371,GW,WL,190204010503,Closed UST(s),,10,,,-16685044.3435,8672010.0115
16598,AK1769,Chevron  - #96097,303 W Fireweed Ln,Anchorage,,Alaska,99503,61.198839,-149.887602,Geocode,PointAddress,0,8,0,1343,14,,,No,,,,,Yes,AK2210396_34153,GW,WL,190204010508,Closed UST(s),,10,,,-16685411.5309,8671623.2019
16599,AK74,Chevron  - #96585,815 W International Airport R,Anchorage,,Alaska,99502,61.174179,-149.898753,Geocode,PointAddress,0,5,0,999,17,,,No,,,,,Yes,AK2210906_34755,GW,WL,190204010508,Closed UST(s),,10,,,-16686652.8545,8665927.4205
16600,AK12,Chevron - #90430,6470 Debarr Rd,Anchorage,,Alaska,99504,61.209162,-149.760423,Geocode,PointAddress,0,6,0,1877,21,,,No,,,,,Yes,AK2210320_35347,GW,WL,190204010503,Closed UST(s),,10,,,-16671254.0293,8674008.8549
16601,AK2837,Chevron - #91518,2927 Seward HWY,Anchorage,,Alaska,99503,61.193754,-149.867163,Geocode,PointAddress,0,4,0,370,1,,,No,,,,,Yes,AK2211164_34556,GW,WL,190204010508,Closed UST(s),,10,,,-16683136.2718,8670448.3421
16602,AK2953,Chevron - #91893,711 W Northern Lights Blvd,Anchorage,,Alaska,99501,61.19541148,-149.8964622,Geocode,StreetAddress,0,4,0,1974,65,,,No,,,,,Yes,AK2210906_34755,GW,WL,190204010508,Closed UST(s),,10,,,-16686397.8438,8670831.2724
16603,AK2954,Chevron - #92114,3350 College Rd,Fairbanks,,Alaska,99701,64.85705402,-147.8026068,Geocode,StreetAddress,0,6,0,639,25,,,No,,,,,No,,,,,Closed UST(s),,10,,,-16453310.9269,9570819.2456
16604,AK1787,Chevron - #92555,920 Gambell,Anchorage,,Alaska,99501,61.213347,-149.8713435,Geocode,PointAddress,0,5,0,1800,1,,,No,,,,,Yes,AK2213140_35371,GW,WL,190204010503,Closed UST(s),,10,,,-16683601.6429,8674976.2343
16845,AK1455,ADFG - Lake Hood Ramp,4837 Aircraft Dr,Anchorage,,Alaska,99501,61.177968,-149.9675535,Geocode,PointAddress,0,2,0,0,0,,,No,,,,,Yes,AK2210540_34133,GW,WL,190204010508,Closed UST(s),,10,,,-16694311.6911,8666802.2855
16846,AK3264,ADFG Office Cold Bay,PO Box 50,Cold Bay,,Alaska,99571,55.11986876,-162.758035,Geocode,Postal,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-18118141.5787,7385165.0362
16848,AK3594,ADHHS - Bethel Youth Facility,950 State Hwy PO Box 1988,Bethel,,Alaska,99559,60.7844677,-161.7905096,Geocode,Postal,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-18010437.1439,8576500.8375
16850,AK256,ADKO Cleaners,407 Gaffney RD,Fairbanks,,Alaska,99701,64.836297,-147.714264,Geocode,PointAddress,0,1,0,808,2,,,No,,,,,Yes,AK2310730_47105,GW,WL,190405060907,Closed UST(s),,10,,,-16443476.6514,9565382.9339
16851,AK134,ADNR - Division of Forestry,550 W Seventh Ave Suite 1450,Anchorage,,Alaska,99507,61.215327,-149.892894,Geocode,PointAddress,0,10,0,435,0,,,No,,,,,No,,,,,Closed UST(s),,10,,,-16686000.6336,8675433.9641
16853,AK1957,ADNR - Division Of Forestry - Sterling,M.P. 92.5 Sterling HWY,Soldotna,,Alaska,99669,60.46669058,-151.0905858,Geocode,StreetName,0,2,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16819327.0749,8504382.4802
16855,AK2842,ADNR - Division Of Parks & Outdoor Rec.,".7 Mile Bogard RD HC 32, Box 6706",Wasilla,,Alaska,99652,61.52643972,-150.0826505,Geocode,Postal,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16707124.2306,8747716.3541
16857,AK2391,ADNR - DLW,Goose Bay Missile Site Knik Rd,Anchorage,,Alaska,99510,61.21412,-149.86794,Geocode,Postal,0,4,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16683222.767,8675154.9304
16861,AK855,ADNR Forestry - Big Lake Station,Division Of Forestry - Big Lake Station,Big Lake,,Alaska,99652,61.52643972,-150.0826505,Geocode,Postal,0,2,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16707124.2306,8747716.3541
16864,AK2964,ADOA-Palmer State Office Building,515 E Dahlia Ave Ste 230,Palmer,,Alaska,99645,61.60185,-149.1047325,Geocode,PointAddress,1,0,0,314,29,,,No,,,,,Yes,AK2227563_35300,GW,WL,190204020709,Open UST(s),,10,,,-16598262.8968,8765345.6835
16867,AK2552,ADOC - Anchorage Correctional Center-West,1300 E Fourth Ave,Anchorage,,Alaska,99501,61.218432,-149.857722,Geocode,PointAddress,1,1,0,1038,0,,,No,,,,,No,,,,,Open UST(s),,10,,,-16682085.3045,8676151.8254
16881,AK2553,ADOC - Fairbanks Correctional Center,1931 Eagan Ave,Fairbanks,,Alaska,99701,64.83449778,-147.7615373,Geocode,StreetAddress,0,2,0,395,0,,,No,,,,,Yes,AK2315382_48908,GW,WL,190405071306,Closed UST(s),,10,,,-16448739.0911,9564911.9115
16884,AK2554,ADOC - Hiland Mountain Correctional Center,9101 Hesterberg Rd,Eagle River,,Alaska,99577,61.30305,-149.581251,Geocode,PointAddress,1,3,0,171,24,,,No,,,,,Yes,AK2218652_45931,GW,WL,190204010306,Open UST(s),,10,,,-16651308.6935,8695742.4268
16887,AK2555,ADOC - Lemon Creek Correctional Center,2000 Davis Dr,Juneau,,Alaska,99802,58.3602733,-134.4898467,Geocode,StreetAddress,0,3,0,436,39,,,No,,,,,Yes,AK2110318_29592,GW,WL,190103010605,Closed UST(s),,10,,,-14971341.2515,8043383.5734
16890,AK2556,ADOC - Mat-Su Pretrial Facility,339 E Dogwood Ave,Palmer,,Alaska,99645,61.602102,-149.109012,Geocode,PointAddress,1,0,0,392,49,,,No,,,,,Yes,AK2227563_35300,GW,WL,190204020709,Open UST(s),,10,,,-16598739.2885,8765404.6677
16893,AK94,ADOC - Palmer Correctional Center,"Mile 58 Glenn Hwy, Sutton 99674 PO Box 919",Palmer,,Alaska,99645,61.663707,-149.0872307,Geocode,StreetName,6,6,0,,,,,,,,,,,,,,,Open UST(s),,10,,,-16596314.6053,8779838.6105
16895,AK2557,ADOC - Spring Creek Correctional Center,PO Box 2109,Seward,,Alaska,99664,60.1871848,-149.3808101,Geocode,Postal,2,2,0,,,,,,,,,,,,,,,Open UST(s),,10,,,-16628995.7146,8441530.9543
16898,AK3200,ADOC - Yukon-Kuskokwim Correctional Center,1000 State Hwy mail: PO Box 400,Bethel,,Alaska,99559,60.7844677,-161.7905096,Geocode,Postal,1,1,0,,,,,,,,,,,,,,,Open UST(s),,10,,,-18010437.1439,8576500.8375
16900,AK966,"ADOT Proj #Z62541, former Holiday #618",205 Third St,Fairbanks,,Alaska,99707,64.847817,-147.704832,Geocode,PointAddress,0,2,3,481,1,,,No,,,,,Yes,AK2310714_49251,GW,WL,190405060907,Open UST(s),,10,,,-16442426.6859,9568399.5307
16903,AK1732,ADOT&PF - Equipment Bethel,PO Box 505 Bethel Airport 3517 Chief Eddie,Aniak,,Alaska,99557,61.559455,-155.1465432,Geocode,Postal,0,3,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-17270834.1874,8755429.356
16906,AK3577,ADOT&PF Cold Bay Maintenance Shop,Cold Bay Airport - request GPS coord,Cold Bay,,Alaska,99571,55.11986876,-162.758035,Geocode,Postal,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-18118141.5787,7385165.0362
16909,AK1569,ADOT&PF Fairbanks M&O Shop,2301 Peger Rd,Fairbanks,,Alaska,99709,64.825965,-147.7726515,Geocode,PointAddress,1,7,0,52,5,,,No,,,,,Yes,AK2315382_48908,GW,WL,190405071306,Open UST(s),,10,,,-16449976.3182,9562678.5216
16912,AK3597,ADOT&PF ROW - O'Malley Expansion,2011 O'Malley Rd,Anchorage,,Alaska,99507,61.123734,-149.843772,Geocode,PointAddress,0,1,0,1240,41,,,No,,,,,Yes,AK2213792_35314,GW,WL,190204010509,Closed UST(s),,10,,,-16680532.3976,8654289.8754
16915,AK407,ADOTPF -,2396 Kachemak Dr,Homer,,Alaska,99603,59.64174,-151.4779605,Geocode,PointAddress,0,1,0,30,0,,,No,,,,,No,,,,,Closed UST(s),,10,,,-16862449.4293,8320403.5646
16918,AK754,ADOTPF - 4.5 Mile N Tongass,4.5 Mile N Tongass,Ketchikan,,Alaska,99901,55.42279085,-131.7753427,Geocode,StreetName,0,4,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-14669164.0485,7444357.3787
16920,AK3281,ADOTPF - Airport Arff Bldg Wrangell Airport,Wrangell Airport,Wrangell,,Alaska,99929,56.48487,-132.37989,Geocode,POI,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-14736461.9461,7655551.3505
16922,AK3520,ADOTPF - Alaska Psychiatric Institute,3700 Piper St,Anchorage,,Alaska,99508,61.185942,-149.8295925,Geocode,PointAddress,1,0,0,833,7,,,No,,,,,Yes,AK2216449_34606,GW,WL,190204010504,Open UST(s),,10,,,-16678953.9429,8668643.7939
16924,AK3313,ADOTPF - Anchorage,4111 Aviation AVE,Anchorage,,Alaska,99519,61.17819273,-149.9589237,Geocode,StreetAddress,0,1,0,60,0,,,No,,,,,Yes,AK2210540_34133,GW,WL,190204010508,Closed UST(s),,10,,,-16693351.0262,8666854.1781
16928,AK1551,ADOTPF - Birch Lake Maintenance Station,MP 307 Richardson HWY,Fairbanks,,Alaska,99709,64.81924982,-147.6978799,Geocode,StreetAddress,0,3,0,135,8,,,No,,,,,Yes,AK2310918_48295,GW,WL,190405060907,Closed UST(s),,10,,,-16441652.7817,9560921.3723
16930,AK1543,ADOTPF - Cantwell Maintenenace Station,MP211 Parks HWY,Cantwell,,Alaska,99729,63.81215197,-148.9699092,Geocode,StreetName,0,4,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16583254.4357,9302221.7782
16933,AK1817,ADOTPF - Central Maintenance,MP 127 Steese,Central,,Alaska,99730,65.57130468,-144.8179862,Geocode,StreetAddress,0,4,0,1,0,,,No,,,,,No,,,,,Closed UST(s),,10,,,-16121064.4815,9760490.4388
16936,AK1423,ADOTPF - Chugak Fire Station (birchwood),Birchwood Lp RD,Chugiak,,Alaska,99567,61.39508416,-149.51034,Geocode,StreetName,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16643414.9171,8717110.1002
16939,AK3122,ADOTPF - Chulitna Wayside,MI 185.5 Parks HWY,Fairbanks,,Alaska,99709,64.77419529,-148.2595291,Geocode,StreetName,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16504175.2847,9549143.3475
16941,AK3062,ADOTPF - Coldfoot,Mile 175 Dalton HWY,Fairbanks,,Alaska,99707,65.70216092,-149.1595716,Geocode,StreetName,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16604367.5575,9795802.3424
16944,AK217,ADOTPF - Cordova Maintenance Station,"Mile 11.7 Copper River Hwy, PO Box 551 Latitude:",Cordova,,Alaska,99574,60.44551772,-145.0988092,Geocode,StreetName,1,3,0,,,,,,,,,,,,,,,Open UST(s),,10,,,-16152325.5549,8499602.519
16947,AK1557,ADOTPF - Delta Junction Maintenance Station,MP 266 Richardson HWY,Delta Junction,,Alaska,99737,64.03989375,-145.7342116,Geocode,StreetAddress,0,4,0,34,13,,,No,,,,,Yes,AK2370120_43144,GW,WL,190405040707,Closed UST(s),,10,,,-16223058.2265,9359901.9883
16950,AK1549,ADOTPF - East Fork Maintenance Station,MP 184.9,Cantwell,,Alaska,99729,63.3924523,-148.898383,Geocode,Postal,0,4,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16575292.1755,9197134.5286
16953,AK1006,ADOTPF - Equipment Birchwood Station,20651 Birchwood Spur,Chugiak,,Alaska,99567,61.421589,-149.4971235,Geocode,PointAddress,0,1,0,26,6,,,No,,,,,Yes,AK2212851_48632,GW,WL,190204010507,Closed UST(s),,10,,,-16641943.6631,8723275.4299
16956,AK720,ADOTPF - Equipment Homer Airport,Homer Airport 2156 Kachemak Bay Dr,Homer,,Alaska,99603,59.639742,-151.485651,Geocode,PointAddress,0,1,0,29,0,,,No,,,,,No,,,,,Closed UST(s),,10,,,-16863305.5318,8319963.5024
16959,AK718,ADOTPF - Equipment Seward,5th And B St p.O. Box 470,Seward,,Alaska,99664,60.110361,-149.438772,Geocode,StreetInt,0,2,0,512,29,,,No,,,,,No,,,,,Closed UST(s),,10,,,-16635448.0038,8424349.6436
16960,AK719,ADOTPF - Equipment Shop Homer,42460 Sterling HWY,Homer,,Alaska,99603,59.6616601,-151.6601917,Geocode,StreetAddress,0,2,0,21,5,,,No,,,,,Yes,AK2249231_50405,GW,WL,190203010807,Closed UST(s),,10,,,-16882735.3137,8324792.4261
16962,AK2909,ADOTPF - Fairbanks International Airport,6450 Airport Way Ste 1,Fairbanks,,Alaska,99709,64.81844425,-147.8659857,Geocode,StreetAddress,0,2,0,5,2,,,No,,,,,No,,,,,Closed UST(s),,10,,,-16460366.2338,9560710.6096
16964,AK1036,ADOTPF - Gustavus,Gustavus Airport,Gustavus,,Alaska,99826,58.42293,-135.70607,Geocode,POI,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-15106730.61,8056691.6656
16967,AK1012,ADOTPF - Haines,Airport Access RD,Haines,,Alaska,99827,59.230368,-135.443973,Geocode,Postal,0,2,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-15077554.1054,8230345.7228
16970,AK862,ADOTPF - Halibut Point Rd,1410 Halibut Point Rd PO Box 828,Sitka,,Alaska,99835,57.06403232,-135.3585944,Geocode,StreetAddress,0,2,0,601,0,,,No,,,,,No,,,,,Closed UST(s),,10,,,-15068049.8031,7773217.6003
16973,AK1546,ADOTPF - Healy,MP Healy RD,Denali Park,,Alaska,99755,63.7316993,-148.892078,Geocode,Postal,0,3,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16574590.3061,9281956.9308
16976,AK3063,ADOTPF - Jim River,MP 137.8 Dalton HWY,Fairbanks,,Alaska,99701,65.70216092,-149.1595716,Geocode,StreetName,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16604367.5575,9795802.3424
16979,AK764,ADOTPF - Ketchikan Airport Ferry Terminal,Near 4161 Tongass Ave,Ketchikan,,Alaska,99901,55.358406,-131.70042,Geocode,PointAddress,0,1,0,152,0,,,No,,,,,No,,,,,Closed UST(s),,10,,,-14660823.6917,7431738.4383
16981,AK3292,ADOTPF - Kotzebue,Kotzebue,Kotzebue,,Alaska,99752,66.89525773,-162.60295,Geocode,StreetName,0,2,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-18100877.5955,10126281.6566
16982,AK3174,ADOTPF - Lake Hood Tie Down 68,Lake Hood,Anchorage,,Alaska,99501,61.2088249,-149.8625991,Geocode,Postal,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16682628.2208,8673930.9385
16986,AK3175,ADOTPF - Lake Hood Tie Down 708,Lake Hood,Anchorage,,Alaska,99501,61.2088249,-149.8625991,Geocode,Postal,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16682628.2208,8673930.9385
16988,AK3176,ADOTPF - Lake Hood Tie Down 89,Lake Hood,Anchorage,,Alaska,99501,61.2088249,-149.8625991,Geocode,Postal,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16682628.2208,8673930.9385
16990,AK300,ADOTPF - Livengood Maintenance Station,MP 2.1 Livengood Maintenance Station,Fairbanks,,Alaska,99701,64.8372348,-147.7199405,Geocode,Postal,0,6,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16444108.5565,9565628.4554
